support,itemsets
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'case', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'case', 'identifi', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'spread', 'slow', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'slow', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'slow', 'case', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'slow', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'case', 'self-report', 'sooner'})"
0.0010552292471581392,"frozenset({'hour', 'spike', 'talli', 'report', 'india', 'last', 'case'})"
0.0029088594590973046,"frozenset({'risk', 'spread', 'slow', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'slow', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'case', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'case', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'slow', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'case', 'self-report', 'sooner'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronaviruspandem', 'coronavirus', 'coronavirusupd', 'death', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'symptom', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'even', 'spread', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'symptom', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'help', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0012394756236460682,"frozenset({'hour', 'spike', 'report', 'last', 'india', 'death', 'covid19'})"
0.0011110614824575117,"frozenset({'hour', 'talli', 'last', 'report', 'india', 'death', 'covid19'})"
0.0012171427295263194,"frozenset({'hour', 'spike', 'last', 'india', 'single-day', 'death', 'covid19'})"
0.0014851374589633071,"frozenset({'hour', 'spike', 'talli', 'last', 'india', 'death', 'covid19'})"
0.0010608124706880766,"frozenset({'hour', 'spike', 'talli', 'report', 'india', 'death', 'covid19'})"
0.0010552292471581392,"frozenset({'hour', 'spike', 'talli', 'last', 'report', 'death', 'covid19'})"
0.001049646023628202,"frozenset({'spike', 'talli', 'last', 'report', 'india', 'death', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'spread', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.002942358800276928,"frozenset({'help', 'risk', 'spread', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'spread', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'symptom', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'spread', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.001049646023628202,"frozenset({'hour', 'spike', 'talli', 'last', 'report', 'india', 'covid19'})"
0.0029088594590973046,"frozenset({'risk', 'spread', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'slow', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'slow', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'slow', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'slow', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'slow', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'symptom', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'spread', 'symptom', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'slow', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'slow', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'slow', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'symptom', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'spread', 'slow', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'slow', 'identifi', 'sooner'})"
